joint_no,wheel,dist_US_weld,degrees,INT_EXT,depth,length,width,Dia
68090,217872.28,27.94,86.2776,Ext,13,0.88,1.388,24
68090,217872.49,28.15,67.5216,Ext,17,1.076,0.943,24
68090,217872.85,28.51,78.7752,Ext,13,1.467,1.467,24
68090,217873.38,29.05,108.7848,Ext,20,0.685,0.812,24
68090,217875.11,30.77,75.024,Ext,15,0.88,1.362,24
68090,217875.14,30.81,82.5264,Ext,10,1.076,1.336,24
68090,217878.66,34.31,86.2776,Ext,14,0.685,1.44,24
68090,217880.99,36.66,90.0288,Ext,17,0.782,0.891,24
68090,217881.69,37.37,82.5264,Ext,17,0.88,1.1,24
68090,217881.88,37.57,90.0288,Ext,10,1.173,1.859,24
68100,217915.67,31.44,90.0288,Ext,14,0.782,1.048,24
68100,217917.57,33.28,82.5264,Ext,10,2.542,2.906,24
68100,217921.26,36.99,93.78,Ext,10,1.76,0.995,24
68100,217922.58,38.35,97.5312,Ext,10,0.978,0.55,24
68110,217925,0.94,7.5024,Ext,14,2.346,2.121,24
68110,217945.26,21.14,108.7848,Ext,12,0.88,1.152,24
68120,217986.59,22.51,86.2776,Ext,10,0.88,1.257,24
68120,217986.94,22.87,116.2872,Ext,12,1.076,1.309,24
68120,217987.84,23.79,112.536,Ext,12,0.88,0.995,24
68120,217989.21,25.16,93.78,Ext,10,1.173,1.074,24
68130,218036.83,32.84,108.7848,Ext,18,1.173,0.55,24
68130,218037.25,33.27,108.7848,Ext,10,1.467,1.152,24
68130,218037.9,33.89,108.7848,Ext,12,0.685,1.126,24
68160,218065.63,2.96,86.2776,Ext,17,0.88,0.864,24
68160,218076.44,13.76,71.2728,Ext,14,0.88,1.493,24
68330,218639.78,12.88,120.0384,Ext,10,1.173,1.597,24
68330,218658.27,31.37,93.78,Ext,19,0.685,0.707,24
68330,218662.48,35.58,93.78,Ext,10,0.782,0.864,24
68340,218674.03,7.27,101.2824,Ext,10,1.369,1.728,24
68340,218674.46,7.72,101.2824,Ext,15,0.88,0.838,24
68340,218676.61,9.86,86.2776,Ext,15,1.076,1.414,24
68360,218776.16,29.64,78.7752,Ext,13,1.076,0.943,24
68380,218792.01,1.45,78.7752,Ext,11,1.076,0.76,24
68380,218794.04,3.49,108.7848,Ext,15,0.978,1.1,24
68380,218795.83,5.26,97.5312,Ext,20,0.88,0.655,24
68380,218796.08,5.51,93.78,Ext,10,0.978,1.205,24
68380,218797.78,7.15,97.5312,Ext,16,2.444,0.838,24
68380,218800.46,9.89,97.5312,Ext,19,0.88,0.786,24
68390,218841.93,22.68,97.5312,Ext,28,0.782,0.812,24
68390,218845.14,25.89,93.78,Ext,15,0.88,0.838,24
68390,218845.8,26.57,82.5264,Ext,12,0.88,0.786,24
68390,218847.9,28.66,82.5264,Ext,13,0.782,1.048,24
68400,218889.08,37.19,90.0288,Ext,20,2.64,4.477,24
68430,218983.1,11.44,93.78,Ext,10,0.782,1.545,24
68440,219045.63,34.05,90.0288,Ext,10,1.076,1.048,24
68460,219117.98,26.65,101.2824,Ext,11,0.978,0.603,24
68460,219118.71,27.37,93.78,Ext,10,0.88,0.995,24
68460,219119.31,27.99,108.7848,Ext,10,1.076,0.498,24
68500,219256.55,5.55,26.2584,Ext,15,0.88,1.309,24
68500,219257.75,6.74,165.0528,Ext,21,0.685,1.467,24
68500,219259.73,8.72,33.7608,Ext,18,0.782,0.707,24
68500,219262.72,11.72,176.3064,Ext,10,0.782,0.419,24
68500,219264.64,13.64,168.804,Ext,10,1.369,1.388,24
68540,219416.87,6.3,90.0288,Ext,10,0.978,0.969,24
68540,219416.84,6.3,82.5264,Ext,27,1.564,1.336,24
68540,219417.44,6.86,93.78,Ext,10,0.587,0.707,24
68540,219418.05,7.44,82.5264,Ext,13,2.346,1.859,24
68610,219715.55,25.5,67.5216,Int,19,0.782,0.446,24
68620,219734.42,4.47,90.0288,Int,40,1.467,2.645,24
68690,220026.29,17.19,90.0288,Ext,13,2.151,1.597,24
68690,220030.37,21.31,97.5312,Ext,14,0.489,0.576,24
68690,220030.78,21.73,93.78,Ext,12,0.685,1.414,24
68740,220246.79,38.2,112.536,Ext,15,0.782,1.048,24
68760,220296.5,8.15,93.78,Ext,17,0.782,0.524,24
68760,220297.44,9.08,97.5312,Ext,20,0.685,0.734,24
68760,220297.64,9.29,105.0336,Ext,14,0.782,1.702,24
68760,220298.41,10.06,105.0336,Ext,14,0.88,2.645,24
68760,220298.64,10.27,105.0336,Ext,11,0.978,1.336,24
68760,220298.87,10.49,82.5264,Ext,14,0.978,0.76,24
68760,220299.07,10.67,78.7752,Ext,22,1.467,1.885,24
68760,220299.22,10.86,101.2824,Ext,12,0.685,0.943,24
68760,220299.34,10.97,82.5264,Ext,11,0.489,0.917,24
68760,220299.38,11.02,93.78,Ext,15,0.587,0.655,24
68760,220299.62,11.3,105.0336,Ext,23,1.467,1.074,24
68760,220301.45,13.09,86.2776,Ext,15,0.685,1.597,24
68760,220306.92,18.56,101.2824,Ext,13,0.685,0.786,24
68760,220307.07,18.71,97.5312,Ext,18,0.587,0.76,24
68770,220343.68,15.44,97.5312,Ext,13,0.782,0.786,24
68770,220343.93,15.7,105.0336,Ext,15,0.587,0.629,24
68770,220344.11,15.86,101.2824,Ext,26,0.685,0.576,24
68770,220344.29,16.01,101.2824,Ext,19,1.173,1.257,24
68770,220344.67,16.43,101.2824,Ext,17,0.978,0.995,24
68770,220345.36,17.11,90.0288,Ext,15,0.978,0.838,24
68770,220345.48,17.24,105.0336,Ext,17,0.587,0.838,24
68770,220345.85,17.54,101.2824,Ext,14,2.053,1.597,24
68770,220345.99,17.79,97.5312,Ext,25,1.662,1.833,24
68770,220346.21,17.98,101.2824,Ext,12,0.685,0.446,24
68770,220346.49,18.26,97.5312,Ext,15,0.587,0.576,24
68770,220346.52,18.27,93.78,Ext,12,1.076,0.576,24
68770,220350.92,22.68,101.2824,Ext,15,0.978,0.786,24
68770,220353.01,24.77,105.0336,Ext,12,0.88,0.707,24
68780,220394.06,25.9,101.2824,Ext,15,0.685,0.419,24
68790,220418.87,10.84,93.78,Ext,13,0.782,0.891,24
68790,220419.15,11.1,93.78,Ext,25,1.076,3.692,24
68790,220419.38,11.35,97.5312,Ext,17,0.685,0.917,24
68800,220454.76,6.88,105.0336,Ext,19,1.76,2.383,24
68800,220460.75,12.89,90.0288,Ext,27,1.76,1.571,24
68800,220462.03,14.11,97.5312,Ext,23,1.76,2.121,24
68830,220581.13,13.64,90.0288,Ext,10,0.489,0.838,24
68830,220588.83,21.33,97.5312,Ext,13,0.489,0.864,24
68880,220754.47,8.76,78.7752,Ext,20,0.587,0.681,24
68920,220901.64,18.39,90.0288,Ext,10,0.978,0.917,24
69110,221580.16,6.83,105.0336,Ext,11,0.782,0.864,24
69120,221632.58,19.29,97.5312,Ext,11,0.587,0.786,24
69120,221635.16,21.86,108.7848,Ext,10,0.782,1.205,24
69140,221698.62,5.46,101.2824,Ext,18,1.076,0.969,24
69140,221719.81,26.65,108.7848,Ext,10,1.076,0.603,24
69150,221742.31,9.21,101.2824,Ext,10,2.053,3.168,24
69150,221750.56,17.46,105.0336,Ext,15,1.076,1.1,24
69160,221786.26,35.18,82.5264,Ext,19,0.978,1.885,24
69160,221786.59,35.49,90.0288,Ext,15,0.489,0.786,24
69160,221786.97,35.91,101.2824,Ext,31,2.053,2.383,24
69160,221787.18,36.09,105.0336,Ext,13,0.489,0.498,24
69160,221787.57,36.49,101.2824,Ext,19,0.587,1.179,24
69160,221787.73,36.65,101.2824,Ext,21,0.685,0.943,24
69160,221788.22,37.14,108.7848,Ext,10,0.685,0.917,24
69170,221795.43,4.39,93.78,Ext,14,0.685,0.891,24
69170,221796.81,5.78,105.0336,Ext,11,0.88,1.283,24
69170,221797.08,6.05,105.0336,Ext,12,0.88,1.126,24
69170,221800.08,9.03,101.2824,Ext,30,0.685,0.812,24
69170,221800.22,9.18,101.2824,Ext,18,0.978,1.388,24
69170,221803.86,12.84,78.7752,Ext,18,0.782,0.681,24
69170,221804.1,12.99,97.5312,Ext,15,2.249,1.728,24
69170,221806.73,15.71,90.0288,Ext,23,0.782,0.681,24
69170,221806.97,15.93,97.5312,Ext,15,0.685,1.048,24
69170,221808.75,17.66,97.5312,Ext,17,1.858,0.576,24
69170,221809.22,18.14,93.78,Ext,15,2.835,2.409,24
69170,221809.64,18.61,97.5312,Ext,13,0.782,0.76,24
69170,221809.79,18.79,97.5312,Ext,21,1.369,0.864,24
69170,221809.98,18.96,90.0288,Ext,15,0.685,1.126,24
69170,221810.02,19.04,97.5312,Ext,12,1.858,0.891,24
69170,221810.31,19.27,97.5312,Ext,11,1.173,2.828,24
69170,221811.1,20.06,112.536,Ext,10,0.685,0.917,24
69170,221817.62,26.6,101.2824,Ext,12,0.685,0.864,24
69170,221819.32,28.29,97.5312,Ext,10,0.782,1.048,24
69170,221824.38,33.32,101.2824,Ext,10,1.564,1.728,24
69170,221824.78,33.75,97.5312,Ext,18,0.489,0.655,24
69170,221825.73,34.68,101.2824,Ext,10,1.369,1.859,24
69170,221825.9,34.87,101.2824,Ext,17,0.782,0.55,24
69170,221827.71,36.67,101.2824,Ext,11,0.782,1.022,24
69170,221828.07,37.05,105.0336,Ext,14,0.782,0.969,24
69170,221828.26,37.23,108.7848,Ext,10,0.782,0.864,24
69170,221828.36,37.32,101.2824,Ext,14,0.782,0.786,24
69170,221829.57,38.55,101.2824,Ext,14,0.782,0.786,24
69180,221834.06,3.07,97.5312,Ext,14,0.782,0.707,24
69180,221834.3,3.32,101.2824,Ext,18,0.782,1.414,24
69180,221834.57,3.53,105.0336,Ext,14,1.858,1.493,24
69180,221867.32,36.33,101.2824,Ext,10,0.685,1.205,24
69180,221870.48,39.5,105.0336,Ext,15,0.978,0.734,24
69180,221870.83,39.85,97.5312,Ext,21,1.271,4.477,24
69180,221870.85,39.87,116.2872,Ext,17,0.489,0.864,24
69190,221871.11,0.2,101.2824,Ext,21,0.782,1.074,24
69190,221873.01,2.09,97.5312,Ext,29,0.685,0.603,24
69190,221883.58,12.67,108.7848,Ext,30,0.88,0.786,24
69190,221883.94,12.98,105.0336,Ext,33,1.955,0.891,24
69190,221884.11,13.2,101.2824,Ext,10,0.88,0.864,24
69190,221884.56,13.66,105.0336,Ext,10,0.88,1.545,24
69190,221885.44,14.5,105.0336,Ext,16,1.76,1.126,24
69190,221886.85,15.94,112.536,Ext,15,0.88,1.074,24
69190,221888.07,17.16,112.536,Ext,13,0.782,0.734,24
69190,221888.97,18.04,101.2824,Ext,12,1.076,1.205,24
69190,221895.7,24.78,105.0336,Ext,12,0.978,0.786,24
69190,221896.6,25.69,108.7848,Ext,12,0.587,1.022,24
69190,221896.97,26.07,112.536,Ext,15,2.444,1.467,24
69200,221916.41,5.66,93.78,Ext,35,0.685,0.524,24
69200,221917.68,6.92,97.5312,Ext,15,0.782,0.969,24
69200,221918.5,7.7,97.5312,Ext,25,1.955,0.734,24
69200,221918.65,7.96,101.2824,Ext,17,2.053,1.257,24
69200,221919.17,8.42,97.5312,Ext,17,0.587,0.629,24
69200,221919.86,9.13,101.2824,Ext,14,0.88,1.048,24
69200,221920.37,9.62,97.5312,Ext,20,0.587,0.472,24
69200,221922.35,11.6,101.2824,Ext,14,0.587,1.074,24
69200,221922.6,11.88,101.2824,Ext,17,3.91,2.776,24
69200,221928.96,18.21,101.2824,Ext,15,0.88,0.681,24
69200,221931.79,21.05,97.5312,Ext,23,0.587,0.76,24
69200,221941.14,30.39,101.2824,Ext,14,0.587,0.943,24
69200,221946.62,35.88,82.5264,Ext,16,0.88,1.022,24
69210,221975.35,24.69,93.78,Ext,10,1.173,1.074,24
69210,221976.75,26.09,93.78,Ext,15,0.88,0.891,24
69210,221979.5,28.77,97.5312,Ext,13,2.542,2.383,24
69210,221983.39,32.76,97.5312,Ext,15,1.955,1.597,24
69210,221983.67,33.01,97.5312,Ext,20,0.782,0.838,24
69210,221986.01,35.34,97.5312,Ext,15,1.173,1.179,24
69210,221986.66,35.98,90.0288,Ext,10,0.978,0.864,24
69210,221986.79,36.13,90.0288,Ext,37,0.978,0.734,24
69210,221987.42,36.83,97.5312,Ext,21,2.151,3.247,24
69220,221999.23,8.71,97.5312,Ext,15,1.858,0.76,24
69220,222007.88,17.3,97.5312,Ext,19,1.271,0.786,24
69220,222008.23,17.66,97.5312,Ext,13,0.88,0.812,24
69220,222008.42,17.87,90.0288,Ext,17,0.782,0.524,24
69220,222009.4,18.8,86.2776,Ext,10,1.271,1.048,24
69220,222009.61,19.04,90.0288,Ext,17,0.88,0.524,24
69220,222010.86,20.3,105.0336,Ext,10,1.076,1.336,24
69220,222023.75,33.19,86.2776,Ext,13,0.782,0.917,24
69220,222027.03,36.49,90.0288,Ext,10,1.662,0.917,24
69220,222027.41,36.85,86.2776,Ext,17,0.88,1.179,24
69220,222027.47,36.92,97.5312,Ext,10,0.88,0.943,24
69220,222028.01,37.45,97.5312,Ext,10,0.978,0.917,24
69220,222028,37.45,90.0288,Ext,10,0.88,0.969,24
69230,222033.18,2.66,101.2824,Ext,13,0.782,1.309,24
69230,222035.22,4.72,90.0288,Ext,10,1.076,1.309,24
69230,222035.54,5.03,97.5312,Ext,18,0.587,0.576,24
69230,222035.56,5.05,105.0336,Ext,22,0.782,0.55,24
69230,222035.78,5.28,105.0336,Ext,10,0.88,1.231,24
69230,222035.98,5.45,105.0336,Ext,10,1.369,1.44,24
69230,222037.38,6.84,93.78,Ext,10,1.271,1.283,24
69230,222037.8,7.31,97.5312,Ext,16,1.173,0.838,24
69230,222038.1,7.58,86.2776,Ext,32,1.076,0.838,24
69230,222038.85,8.33,101.2824,Ext,10,0.978,1.074,24
69230,222039.07,8.57,101.2824,Ext,10,0.88,0.891,24
69230,222039.21,8.67,86.2776,Ext,10,1.858,2.331,24
69230,222039.33,8.83,101.2824,Ext,18,0.685,1.074,24
69230,222040.54,10,97.5312,Ext,10,1.467,1.257,24
69230,222040.81,10.26,97.5312,Ext,10,2.346,0.995,24
69230,222041.33,10.82,93.78,Ext,10,1.662,1.1,24
69230,222041.6,11.09,105.0336,Ext,10,0.88,1.336,24
69230,222043.06,12.61,93.78,Ext,10,2.737,5.524,24
69230,222043.4,12.89,101.2824,Ext,17,0.88,0.864,24
69230,222044.52,14.02,97.5312,Ext,21,1.564,2.383,24
69230,222045.5,15,86.2776,Ext,10,1.076,1.388,24
69230,222047.95,17.44,97.5312,Ext,15,0.782,1.414,24
69230,222048.31,17.79,93.78,Ext,10,0.782,0.472,24
69230,222051.48,20.96,97.5312,Ext,10,0.587,1.336,24
69250,222112.3,1.95,97.5312,Ext,15,2.151,1.414,24
69250,222119.47,9.11,101.2824,Ext,17,0.782,1.179,24
69250,222119.78,9.42,82.5264,Ext,25,0.782,0.786,24
69250,222120.56,10.2,90.0288,Ext,10,0.978,0.707,24
69290,222257.97,6.02,90.0288,Ext,12,0.88,0.917,24
69290,222273.66,21.71,11.2536,Ext,10,0.88,1.048,24
69300,222325.85,33.96,90.0288,Ext,10,1.564,0.786,24
69300,222326.6,34.69,101.2824,Ext,12,1.467,3.168,24
69350,222499.58,8.2,105.0336,Ext,20,1.271,10.76,24
69430,222810.38,6.4,108.7848,Ext,15,0.587,1.336,24
69430,222816.88,12.91,97.5312,Ext,23,0.587,0.629,24
69430,222819.53,15.56,105.0336,Ext,24,0.685,0.812,24
69430,222820.15,16.18,108.7848,Ext,14,0.489,0.576,24
69430,222820.44,16.45,105.0336,Ext,20,1.564,1.336,24
69430,222820.59,16.62,112.536,Ext,15,0.587,0.786,24
69430,222820.7,16.72,105.0336,Ext,23,0.782,0.838,24
69430,222821.01,17.04,120.0384,Ext,26,0.685,0.786,24
69430,222822.33,18.39,105.0336,Ext,17,1.271,1.414,24
69430,222823.06,19.09,105.0336,Ext,13,0.782,1.048,24
69430,222823.37,19.37,105.0336,Ext,12,1.467,2.383,24
69580,223406.86,27.89,86.2776,Ext,19,1.076,0.76,24
69590,223454.55,35.63,105.0336,Ext,13,0.782,0.681,24
69590,223455.96,37.04,105.0336,Ext,14,0.587,0.393,24
69630,223593.95,15.37,90.0288,Ext,14,1.369,2.383,24
69630,223594.21,15.63,93.78,Ext,10,1.662,2.016,24
69630,223594.68,16.12,90.0288,Ext,11,0.978,0.734,24
69630,223596.97,18.4,82.5264,Ext,10,0.88,0.472,24
69630,223615.67,37.09,108.7848,Ext,13,0.685,0.838,24
69630,223616.5,37.92,82.5264,Ext,10,0.978,1.44,24
69630,223616.91,38.33,105.0336,Ext,10,1.076,1.388,24
69640,223640.52,22.03,86.2776,Ext,22,0.782,0.734,24
69640,223645.15,26.67,75.024,Ext,20,0.685,0.864,24
69640,223645.38,26.9,78.7752,Ext,12,0.685,1.231,24
69640,223646.13,27.66,120.0384,Ext,18,0.88,1.152,24
69640,223646.72,28.23,82.5264,Ext,20,0.685,0.812,24
69640,223647.06,28.58,116.2872,Ext,13,0.587,0.838,24
69640,223647.32,28.84,82.5264,Ext,19,0.685,0.576,24
69640,223647.45,28.97,82.5264,Ext,10,0.685,1.126,24
69640,223647.46,28.98,105.0336,Ext,17,0.685,0.76,24
69640,223647.62,29.13,105.0336,Ext,33,0.685,0.812,24
69640,223648.84,30.35,105.0336,Ext,14,0.782,1.022,24
69640,223648.97,30.5,108.7848,Ext,19,0.782,0.681,24
69640,223649.16,30.68,108.7848,Ext,20,0.685,0.812,24
69640,223649.19,30.69,93.78,Ext,33,1.173,2.383,24
69640,223649.38,30.89,86.2776,Ext,22,0.685,1.126,24
69640,223649.46,30.97,93.78,Ext,12,0.685,0.812,24
69640,223649.55,31.05,82.5264,Ext,30,0.685,0.838,24
69640,223649.58,31.08,105.0336,Ext,12,0.685,0.891,24
69640,223649.66,31.18,93.78,Ext,10,0.685,1.152,24
69640,223649.8,31.31,108.7848,Ext,21,0.685,0.838,24
69640,223649.82,31.34,97.5312,Ext,16,0.587,0.917,24
69640,223649.95,31.46,97.5312,Ext,20,0.587,0.786,24
69640,223653.75,35.27,71.2728,Ext,15,1.076,1.126,24
69640,223654.18,35.71,75.024,Ext,13,2.249,2.461,24
69640,223656.54,38.06,97.5312,Ext,15,0.587,0.576,24
69640,223656.93,38.44,101.2824,Ext,15,0.391,0.576,24
69640,223657.46,38.95,97.5312,Ext,26,1.076,2.645,24
69640,223657.78,39.3,75.024,Ext,10,0.978,0.969,24
69640,223658.09,39.6,75.024,Ext,20,0.685,0.812,24
69650,223659.96,1.52,108.7848,Ext,10,1.173,1.362,24
69660,223698.59,0.22,180.0576,Ext,22,1.076,1.074,24
69660,223720.93,22.51,101.2824,Ext,13,3.226,5.289,24
69660,223721.1,22.74,82.5264,Ext,11,0.782,1.702,24
69660,223721.61,23.26,86.2776,Ext,16,1.076,0.864,24
69660,223721.78,23.41,108.7848,Ext,22,0.782,0.786,24
69660,223721.85,23.48,101.2824,Ext,10,0.88,0.995,24
69660,223722.36,23.98,108.7848,Ext,14,0.782,1.231,24
69660,223722.52,24.15,112.536,Ext,18,0.489,1.179,24
69660,223722.75,24.38,82.5264,Ext,12,0.782,1.597,24
69660,223723.34,25.02,108.7848,Ext,12,2.053,1.597,24
69660,223723.8,25.42,108.7848,Ext,10,0.782,1.074,24
69660,223724.03,25.67,105.0336,Ext,14,0.685,1.493,24
69660,223725.91,27.56,97.5312,Ext,14,1.173,0.603,24
69660,223726.97,28.61,82.5264,Ext,10,0.391,1.231,24
69660,223727.02,28.67,112.536,Ext,12,0.88,1.362,24
69660,223727.28,28.9,112.536,Ext,16,0.587,0.786,24
69660,223727.32,28.95,101.2824,Ext,10,0.782,1.074,24
69660,223727.4,29.03,108.7848,Ext,11,0.587,1.519,24
69660,223727.64,29.27,78.7752,Ext,10,0.587,1.624,24
69660,223727.96,29.59,82.5264,Ext,11,0.782,0.76,24
69660,223728.14,29.77,82.5264,Ext,15,0.587,0.734,24
69660,223728.33,29.95,82.5264,Ext,20,0.587,0.891,24
69660,223729.32,30.95,120.0384,Ext,20,0.587,0.838,24
69660,223730.75,32.38,101.2824,Ext,16,0.685,0.864,24
69660,223732.54,34.18,112.536,Ext,15,1.173,3.221,24
69670,223737.91,2.48,97.5312,Ext,10,0.782,1.126,24
69670,223738.16,2.74,101.2824,Ext,10,0.685,0.76,24
69670,223768.16,32.66,78.7752,Ext,17,2.346,0.864,24
69670,223769.12,33.69,101.2824,Ext,13,0.782,1.074,24
69680,223778.89,3.54,82.5264,Ext,10,1.076,1.022,24
69680,223779.06,3.71,86.2776,Ext,14,1.173,0.734,24
69680,223779.14,3.8,75.024,Ext,10,0.782,1.179,24
69680,223781.1,5.77,82.5264,Ext,10,0.782,1.362,24
69680,223783.24,7.9,78.7752,Ext,11,1.467,0.995,24
69690,223819.66,4.42,86.2776,Ext,10,1.076,2.121,24
69690,223819.83,4.61,101.2824,Ext,15,2.053,2.906,24
69690,223822.38,7.13,60.0192,Ext,10,1.076,0.838,24
69690,223825.9,10.68,78.7752,Ext,10,1.271,2.252,24
69690,223829.38,14.15,75.024,Ext,10,0.88,0.734,24
69690,223832.72,17.47,67.5216,Ext,14,0.685,1.074,24
69690,223833.98,18.73,78.7752,Ext,14,0.685,1.074,24
69690,223844.51,29.27,71.2728,Ext,10,0.88,0.917,24
69690,223844.82,29.58,97.5312,Ext,15,0.685,0.576,24
69690,223845.71,30.47,75.024,Ext,10,0.782,0.707,24
69690,223848.8,33.55,101.2824,Ext,10,1.173,0.995,24
69700,223858.58,3.4,97.5312,Ext,13,2.053,1.336,24
69700,223859.9,4.5,82.5264,Ext,13,5.865,8.875,24
69700,223862.01,6.81,105.0336,Ext,12,1.467,1.074,24
69700,223864.72,9.48,97.5312,Ext,13,3.519,4.477,24
69700,223865.09,9.86,78.7752,Ext,10,1.858,1.964,24
69700,223865.67,10.48,97.5312,Ext,10,0.88,0.681,24
69700,223865.66,10.49,93.78,Ext,11,1.858,0.76,24
69700,223865.68,10.51,78.7752,Ext,10,0.978,0.943,24
69700,223865.72,10.54,105.0336,Ext,10,0.685,0.995,24
69700,223866.06,10.87,90.0288,Ext,13,0.685,1.467,24
69700,223866.05,10.87,101.2824,Ext,14,1.467,3.168,24
69700,223870.3,15.12,90.0288,Ext,11,1.662,0.969,24
69700,223877.05,21.86,90.0288,Ext,11,1.173,2.121,24
69700,223877.14,21.94,101.2824,Ext,10,0.88,1.414,24
69700,223877.26,22.08,82.5264,Ext,12,0.587,1.205,24
69700,223890.55,35.37,97.5312,Ext,10,0.782,0.864,24
69700,223890.81,35.61,101.2824,Ext,13,1.076,1.309,24
69700,223890.98,35.79,105.0336,Ext,12,0.587,0.786,24
69710,223899.65,4.53,82.5264,Ext,10,1.564,1.126,24
69710,223930.35,35.24,78.7752,Ext,10,1.076,1.283,24
69710,223933.49,38.38,82.5264,Ext,13,1.369,1.152,24
69710,223934.76,39.63,90.0288,Ext,16,1.369,3.247,24
69710,223934.87,39.77,82.5264,Ext,11,1.369,3.482,24
69720,223935.26,0.18,78.7752,Ext,12,2.346,6.048,24
69720,223935.62,0.62,82.5264,Ext,13,1.955,2.985,24
69720,223935.7,0.67,101.2824,Ext,10,1.369,2.776,24
69720,223935.97,0.9,101.2824,Ext,15,0.88,1.676,24
69720,223938.99,3.95,86.2776,Ext,17,1.467,3.692,24
69720,223940.69,5.61,101.2824,Ext,14,1.369,1.467,24
69720,223941.38,6.33,90.0288,Ext,10,1.076,0.969,24
69720,223941.81,6.75,93.78,Ext,11,1.076,2.383,24
69720,223946.54,11.44,86.2776,Ext,10,1.467,5.001,24
69720,223949.22,14.16,90.0288,Ext,15,1.369,3.98,24
69720,223952.16,17.11,82.5264,Ext,16,0.587,0.969,24
69720,223953.67,18.57,78.7752,Ext,12,2.151,2.906,24
69720,223954.23,19.18,90.0288,Ext,14,0.88,0.498,24
69720,223954.41,19.36,86.2776,Ext,10,0.88,1.074,24
69720,223954.75,19.69,86.2776,Ext,16,1.076,0.995,24
69720,223956.47,21.41,86.2776,Ext,23,0.978,4.215,24
69720,223956.82,21.83,90.0288,Ext,28,6.354,5.367,24
69720,223957.59,22.54,78.7752,Ext,10,1.076,0.838,24
69720,223958.18,23.13,78.7752,Ext,10,0.782,0.917,24
69720,223959.11,24.01,90.0288,Ext,27,2.64,7.148,24
69720,223959.59,24.49,90.0288,Ext,18,2.933,5.236,24
69720,223959.89,24.85,97.5312,Ext,18,0.88,4.556,24
69720,223960.1,25.06,97.5312,Ext,11,1.076,0.864,24
69720,223960.2,25.15,82.5264,Ext,10,0.685,0.812,24
69720,223960.43,25.38,78.7752,Ext,15,0.782,0.838,24
69720,223960.86,25.78,90.0288,Ext,19,1.564,5.001,24
69720,223961.35,26.37,93.78,Ext,18,4.204,3.168,24
69720,223961.46,26.4,71.2728,Ext,10,1.564,2.383,24
69720,223963.75,28.76,97.5312,Ext,19,2.542,1.493,24
69720,223967.04,31.99,90.0288,Ext,10,1.076,1.781,24
69720,223971.18,36.14,93.78,Ext,10,0.88,1.336,24
69730,224000.25,25.33,86.2776,Ext,14,1.173,0.76,24
69740,224044.14,29.31,116.2872,Ext,14,1.369,0.655,24
69740,224047.01,32.14,82.5264,Ext,13,1.662,0.969,24
69870,224529.13,36.32,78.7752,Int,12,0.978,1.074,24
69870,224532.01,39.19,63.7704,Int,14,1.076,1.048,24
69870,224532.01,39.19,105.0336,Int,13,1.076,0.838,24
69890,224600.41,27.6,75.024,Int,14,0.782,0.576,24
69910,224634.51,1.19,105.0336,Ext,10,0.88,0.943,24
69910,224637.57,4.27,86.2776,Ext,16,0.685,1.597,24
70210,225725.05,29.81,131.292,Ext,10,0.88,1.597,24
70210,225725.25,30.03,120.0384,Ext,13,0.587,0.891,24
70210,225725.44,30.21,101.2824,Ext,13,0.587,0.707,24
70350,226158.44,30.19,120.0384,Ext,10,2.835,6.833,24
70470,226582.96,16.5,105.0336,Ext,10,4.301,4.477,24
70470,226586.16,19.84,86.2776,Ext,19,1.173,0.76,24
70510,226708.3,0.99,18.756,Ext,15,0.978,1.1,24
70510,226716.8,9.51,108.7848,Ext,16,0.685,0.786,24
70510,226739.92,32.6,101.2824,Ext,10,1.271,1.44,24
70570,226949.74,21.07,86.2776,Ext,11,0.978,1.283,24
70660,227285.69,39.73,120.0384,Ext,10,2.542,6.048,24
70670,227299.43,13.55,97.5312,Ext,10,1.369,0.995,24
70670,227299.55,13.77,101.2824,Ext,14,1.955,0.786,24
70670,227307.55,21.69,97.5312,Ext,10,0.978,1.074,24
70670,227310.61,24.76,90.0288,Ext,11,0.685,1.074,24
70700,227406.3,0.59,105.0336,Ext,10,1.564,1.702,24
70700,227408.72,3.05,90.0288,Ext,15,0.88,0.76,24
70700,227409.14,3.37,90.0288,Ext,13,3.031,4.477,24
70700,227409.19,3.52,105.0336,Ext,10,1.076,1.755,24
70750,227605.47,35.96,86.2776,Ext,12,0.88,1.022,24
70790,227735.17,6.1,86.2776,Ext,16,0.587,0.76,24
70790,227737.91,8.85,86.2776,Ext,10,0.685,1.074,24
70790,227740.69,11.6,86.2776,Ext,10,1.173,0.864,24
70850,227950.37,1.33,18.756,Ext,13,1.076,1.571,24
70890,228125.34,16.69,93.78,Ext,13,3.226,11.808,24
70890,228126.59,17.89,86.2776,Ext,29,0.978,1.074,24
70890,228126.63,17.93,90.0288,Ext,10,1.173,1.205,24
70890,228126.92,18.12,82.5264,Ext,12,2.933,2.959,24
70890,228127.53,18.81,93.78,Ext,12,1.271,1.048,24
70890,228127.77,19.07,97.5312,Ext,14,0.88,1.336,24
70890,228127.92,19.22,82.5264,Ext,13,0.587,0.917,24
70890,228128.2,19.48,86.2776,Ext,10,1.369,0.891,24
70890,228128.52,19.82,86.2776,Ext,10,0.978,1.179,24
70890,228128.84,20.14,93.78,Ext,21,1.076,0.812,24
